,id,apelido,ult_pontuacao,scout,posicao,clube,status,em_casa
140,69051,Danilo Fernandes,0.0,"{'DD': 8, 'GS': 2, 'PE': 1, 'SG': 1}",gol,INT,Nulo,0
141,73501,Julinho,0.0,"{'CA': 2, 'FC': 4, 'FD': 2, 'FF': 2, 'FS': 3, 'PE': 9, 'RB': 6}",mei,AVA,Nulo,1
142,73476,Marcão,7.59,{},tec,FLU,Provável,0
143,69138,Pablo,0.0,"{'CA': 2, 'FC': 12, 'FD': 1, 'FF': 8, 'FS': 5, 'FT': 1, 'G': 3, 'I': 5, 'PE': 6, 'RB': 2}",ata,SAO,Contundido,0
144,69288,Gamarra,0.0,"{'FC': 2, 'FF': 1, 'PE': 3, 'RB': 1}",ata,CSA,Nulo,1
145,69141,Ricardo Bueno,0.0,"{'A': 2, 'CA': 3, 'FC': 22, 'FD': 6, 'FF': 8, 'FS': 17, 'G': 5, 'I': 11, 'PE': 19, 'PP': 1, 'RB': 12}",ata,CSA,Nulo,1
146,73513,Maranhão,0.0,"{'FC': 12, 'FD': 1, 'FF': 3, 'FS': 18, 'G': 1, 'I': 4, 'PE': 14, 'RB': 6}",ata,CSA,Nulo,1
147,73619,Wellington Nem,1.3,"{'CA': 2, 'FC': 11, 'FD': 2, 'FF': 7, 'FS': 23, 'PE': 6, 'RB': 2}",ata,FLU,Provável,0
148,73540,Rogério,-0.6,"{'FC': 7, 'FD': 6, 'FF': 4, 'FS': 14, 'G': 1, 'I': 3, 'PE': 9, 'RB': 3}",ata,BAH,Nulo,0
149,69161,Boselli,1.5,"{'A': 2, 'CA': 2, 'FC': 5, 'FD': 5, 'FF': 6, 'FS': 12, 'G': 3, 'I': 2, 'PE': 14, 'RB': 1}",ata,COR,Provável,0
150,73533,Glédson,0.0,"{'DD': 2, 'GS': 2}",gol,AVA,Nulo,1
151,69177,Léo,0.0,"{'A': 2, 'CA': 4, 'CV': 1, 'FC': 21, 'FF': 6, 'FS': 18, 'PE': 19, 'RB': 16, 'SG': 4}",lat,AVA,Nulo,1
152,70009,Romulo,0.0,"{'CA': 3, 'FC': 18, 'FD': 2, 'FF': 3, 'FS': 9, 'G': 1, 'PE': 16, 'RB': 11}",mei,GRE,Nulo,1
153,69705,Nikão,0.0,"{'A': 2, 'CA': 2, 'FC': 10, 'FD': 10, 'FF': 12, 'FS': 10, 'FT': 1, 'G': 4, 'I': 3, 'PE': 20, 'RB': 7}",mei,ATL,Contundido,0
154,73608,Nenê Bonilha,0.0,"{'FC': 1, 'FF': 1}",mei,FOR,Contundido,1
155,73620,Bruno Alves,8.0,"{'A': 1, 'CA': 3, 'FC': 30, 'FD': 1, 'FF': 6, 'FS': 13, 'PE': 24, 'RB': 27, 'SG': 9}",zag,SAO,Provável,0
156,70046,Victor Ferraz,4.7,"{'A': 1, 'CA': 3, 'FC': 10, 'FD': 5, 'FF': 5, 'FS': 12, 'I': 1, 'PE': 52, 'RB': 27, 'SG': 11}",lat,SAN,Provável,1
157,73721,Marcos Vinícius,1.5,"{'FC': 2, 'FS': 3, 'PE': 2, 'RB': 2}",mei,BOT,Nulo,0
158,70116,Fellipe Bastos,4.0,"{'CA': 3, 'FC': 8, 'FD': 2, 'FF': 10, 'FS': 3, 'G': 1, 'PE': 7, 'RB': 13}",mei,VAS,Suspenso,1
159,70222,Sidão,0.0,"{'DD': 8, 'GS': 8, 'PE': 6}",gol,VAS,Nulo,1
160,70132,Alan Santos,1.2,"{'FC': 5, 'FF': 1, 'FS': 3, 'PE': 3, 'RB': 2}",mei,BOT,Nulo,0
161,70666,Marllon,0.0,"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 7, 'PE': 4, 'RB': 3, 'SG': 1}",zag,COR,Nulo,0
162,73789,Gilberto,2.7,"{'CA': 2, 'FC': 16, 'FD': 2, 'FF': 2, 'FS': 6, 'PE': 10, 'RB': 23}",mei,GOI,Provável,1
163,70784,Joao Rojas,0.0,{},ata,SAO,Contundido,0
164,70696,Fábio Carille,1.39,{},tec,COR,Provável,0
165,73741,Marco Ruben,0.3,"{'A': 3, 'CA': 1, 'FC': 18, 'FD': 7, 'FF': 6, 'FS': 6, 'FT': 3, 'G': 2, 'I': 5, 'PE': 13, 'RB': 7}",ata,ATL,Dúvida,0
166,73858,Jean Cléber,3.9,"{'A': 2, 'CA': 4, 'FC': 19, 'FD': 1, 'FF': 4, 'FS': 12, 'PE': 18, 'RB': 15}",mei,CSA,Provável,1
167,73800,Rodrigo Caio,0.0,"{'CA': 3, 'FC': 16, 'FD': 2, 'FF': 12, 'FS': 8, 'G': 1, 'I': 1, 'PE': 18, 'RB': 16, 'SG': 8}",zag,FLA,Provável,0
168,70360,Eduardo Sasha,4.9,"{'A': 1, 'CA': 1, 'FC': 16, 'FD': 12, 'FF': 19, 'FS': 21, 'FT': 2, 'G': 9, 'I': 5, 'PE': 43, 'RB': 27}",ata,SAN,Provável,1
169,73974,Alison,-0.2,"{'A': 1, 'CA': 5, 'FC': 26, 'FF': 6, 'FS': 17, 'PE': 14, 'RB': 30}",mei,SAN,Nulo,1
170,70800,Jorge Sampaoli,3.95,{},tec,SAN,Provável,1
171,80748,Di Santo,6.6,"{'CA': 1, 'FC': 7, 'FD': 4, 'FF': 2, 'FS': 3, 'G': 2, 'I': 2, 'PE': 6, 'RB': 3}",ata,ATL,Provável,0
172,70916,Diogo Barbosa,9.7,"{'A': 1, 'CA': 2, 'FC': 25, 'FD': 2, 'FF': 3, 'FS': 16, 'PE': 21, 'RB': 47, 'SG': 6}",lat,PAL,Provável,1
173,73896,Geuvânio,-2.2,"{'A': 1, 'CA': 3, 'FC': 25, 'FD': 9, 'FF': 12, 'FS': 24, 'FT': 1, 'I': 1, 'PE': 30, 'RB': 17}",ata,ATL,Suspenso,0
174,70925,Wescley,0.0,"{'CA': 1, 'FC': 8, 'FD': 2, 'FS': 6, 'I': 3, 'PE': 13, 'RB': 6}",mei,CEA,Nulo,0
175,73992,Rodinei,0.0,"{'CA': 3, 'FC': 8, 'FD': 1, 'FF': 1, 'FS': 5, 'I': 2, 'PE': 9, 'RB': 7, 'SG': 2}",lat,FLA,Nulo,0
176,74074,Claudio Winck,0.0,"{'CA': 1, 'FC': 2, 'FF': 2, 'PE': 6, 'RB': 5}",lat,VAS,Nulo,1
177,70944,Bruno Henrique,2.5,"{'A': 1, 'CA': 1, 'FC': 38, 'FD': 3, 'FF': 8, 'FS': 19, 'G': 4, 'PE': 36, 'RB': 19}",mei,PAL,Provável,1
178,74061,Gatito Fernández,0.0,"{'CA': 3, 'DD': 35, 'FS': 4, 'GS': 20, 'PE': 11, 'SG': 7}",gol,BOT,Dúvida,0
179,74140,Élber,4.8,"{'A': 1, 'CA': 2, 'FC': 7, 'FD': 7, 'FF': 5, 'FS': 47, 'G': 2, 'I': 3, 'PE': 31, 'RB': 16}",mei,BAH,Provável,0
180,74069,Matheus Barbosa,2.2,"{'A': 1, 'CA': 1, 'FC': 14, 'FD': 3, 'FF': 5, 'FS': 10, 'I': 1, 'PE': 32, 'RB': 20}",mei,AVA,Provável,1
181,70934,Jackson,0.2,"{'CA': 1, 'FC': 7, 'FD': 1, 'FF': 2, 'FS': 10, 'I': 1, 'PE': 21, 'RB': 6, 'SG': 2}",zag,FOR,Provável,1
182,75295,Paolo Guerrero,0.0,"{'CA': 1, 'CV': 1, 'FC': 13, 'FD': 8, 'FF': 15, 'FS': 16, 'FT': 1, 'G': 3, 'I': 8, 'PE': 20, 'RB': 5}",ata,INT,Nulo,0
183,70986,Léo Cittadini,1.6,"{'A': 1, 'CA': 2, 'FC': 13, 'FD': 10, 'FF': 9, 'FS': 22, 'G': 4, 'PE': 16, 'RB': 25}",mei,ATL,Provável,0
184,71019,Bryan Ruíz,0.0,{},mei,SAN,Nulo,1
185,80080,Brenner,0.0,"{'CA': 4, 'FC': 24, 'FD': 3, 'FF': 7, 'FS': 19, 'FT': 1, 'G': 2, 'I': 6, 'PE': 15, 'RB': 2}",ata,AVA,Nulo,1
186,75372,Derlis González,0.0,"{'CA': 3, 'CV': 1, 'FC': 15, 'FD': 2, 'FF': 3, 'FS': 14, 'G': 1, 'I': 6, 'PE': 16, 'RB': 9}",ata,SAN,Dúvida,1
187,74213,Guerra,0.5,"{'CA': 3, 'FC': 8, 'FD': 1, 'FF': 4, 'FS': 3, 'G': 1, 'I': 1, 'PE': 10, 'RB': 3}",mei,BAH,Nulo,0
188,77500,Yago,0.0,"{'CA': 3, 'FC': 9, 'FF': 1, 'FS': 2, 'I': 1, 'PE': 11, 'RB': 6, 'SG': 4}",zag,GOI,Contundido,1
189,80129,Jadson,0.0,"{'CA': 1, 'FC': 10, 'FD': 1, 'FF': 3, 'FS': 14, 'PE': 11, 'RB': 12}",mei,CRU,Nulo,1
190,71042,Augusto,0.0,"{'A': 2, 'FC': 25, 'FD': 9, 'FF': 3, 'FS': 15, 'I': 3, 'PE': 20, 'RB': 12}",mei,CHA,Nulo,0
191,71043,Leo,-4.3,"{'CA': 1, 'DD': 7, 'GS': 6, 'PE': 2}",gol,ATL,Dúvida,0
192,77570,Auremir,0.0,"{'FC': 6, 'FS': 3, 'PE': 8, 'RB': 7}",mei,CEA,Nulo,0
193,78077,Madson,1.7,"{'CA': 2, 'FC': 14, 'FD': 3, 'FF': 1, 'FS': 21, 'G': 2, 'I': 1, 'PE': 39, 'RB': 21, 'SG': 4}",lat,ATL,Provável,0
194,71116,Roberto,-0.3,"{'A': 1, 'FC': 4, 'FD': 2, 'FF': 2, 'FS': 5, 'I': 1, 'PE': 8, 'RB': 3}",lat,CHA,Nulo,0
195,77809,William Pottker,0.0,"{'FC': 4, 'FD': 1, 'FF': 4, 'FS': 2, 'G': 2, 'PE': 6, 'RB': 5}",ata,INT,Nulo,0
196,78151,Vagner,0.0,{},gol,CHA,Contundido,0
197,71113,Felipe Baxola,0.4,"{'CA': 1, 'FC': 7, 'FD': 2, 'FF': 3, 'FS': 2, 'PE': 12, 'RB': 4}",mei,CEA,Provável,0
198,78117,Everaldo,0.0,"{'A': 1, 'CA': 6, 'FC': 47, 'FD': 22, 'FF': 32, 'FS': 39, 'G': 8, 'I': 2, 'PE': 54, 'PP': 1, 'RB': 12}",ata,CHA,Provável,0
199,78248,Gustavo Henrique,4.2,"{'CA': 6, 'CV': 1, 'FC': 23, 'FD': 3, 'FF': 6, 'FS': 12, 'G': 2, 'PE': 32, 'RB': 16, 'SG': 11}",zag,SAN,Provável,1
200,78435,Vitinho,-1.2,"{'A': 3, 'CA': 1, 'FC': 18, 'FD': 8, 'FF': 12, 'FS': 14, 'G': 3, 'I': 2, 'PE': 27, 'RB': 10}",ata,FLA,Provável,0
201,78086,César,0.0,"{'DD': 7, 'FS': 1, 'GS': 4, 'SG': 1}",gol,FLA,Nulo,0
202,78415,Uribe,-1.6,"{'CA': 3, 'FC': 5, 'FD': 4, 'FF': 6, 'I': 2, 'PE': 9, 'RB': 1}",ata,SAN,Suspenso,1
203,78445,Renê,12.2,"{'A': 2, 'CA': 2, 'FC': 15, 'FD': 2, 'FF': 2, 'FS': 6, 'PE': 39, 'RB': 28, 'SG': 8}",lat,FLA,Provável,0
204,78495,Marcos,0.0,"{'DD': 1, 'FS': 1, 'GS': 2}",gol,GOI,Nulo,1
205,78478,Willian Arão,3.4,"{'A': 5, 'CA': 2, 'FC': 36, 'FD': 6, 'FF': 12, 'FS': 17, 'FT': 1, 'G': 2, 'I': 1, 'PE': 51, 'RB': 51}",mei,FLA,Provável,0
206,78512,Paulinho,0.0,"{'FC': 7, 'FF': 2, 'FS': 4, 'PE': 9, 'RB': 4}",lat,AVA,Nulo,1
207,78584,Douglas Friedrich,-4.0,"{'DD': 42, 'DP': 1, 'FS': 5, 'GS': 20, 'PE': 7, 'RB': 1, 'SG': 13}",gol,BAH,Provável,0
208,78548,Jean Mota,-1.1,"{'A': 1, 'CA': 1, 'FC': 16, 'FD': 9, 'FF': 5, 'FS': 21, 'FT': 1, 'G': 1, 'PE': 32, 'RB': 10}",mei,SAN,Nulo,1
209,78605,Gabriel,4.4,"{'CA': 1, 'FC': 14, 'FF': 1, 'FS': 4, 'PE': 15, 'RB': 28}",mei,COR,Provável,0
210,80193,Edinho,3.2,"{'CA': 1, 'FC': 12, 'FD': 6, 'FF': 15, 'FS': 33, 'G': 2, 'I': 2, 'PE': 25, 'RB': 6}",mei,FOR,Provável,1
211,78654,Eduardo Brock,8.0,"{'RB': 2, 'SG': 1}",zag,CEA,Nulo,0
212,78475,Alex Amado,0.0,{},ata,CEA,Nulo,0
213,78577,Ricardinho,8.6,"{'A': 5, 'CA': 1, 'FC': 22, 'FD': 15, 'FF': 18, 'FS': 7, 'G': 1, 'PE': 58, 'RB': 34}",mei,CEA,Provável,0
214,80276,Alexandre Cajuru,0.0,{},gol,CSA,Contundido,1
215,80196,Yago Pikachu,7.5,"{'A': 1, 'CA': 5, 'FC': 15, 'FD': 4, 'FF': 15, 'FS': 39, 'FT': 1, 'G': 3, 'I': 1, 'PE': 58, 'PP': 2, 'RB': 19}",mei,VAS,Provável,1
216,80189,Lucas Fonseca,1.6,"{'A': 1, 'CA': 2, 'FC': 6, 'FD': 2, 'FF': 3, 'FS': 9, 'PE': 43, 'RB': 14, 'SG': 13}",zag,BAH,Provável,0
217,80287,Luciano,6.7,"{'A': 3, 'CA': 6, 'FC': 17, 'FD': 11, 'FF': 9, 'FS': 14, 'G': 3, 'I': 3, 'PE': 28, 'PP': 1, 'RB': 13}",ata,GRE,Nulo,1
218,78855,Thiago Santos,9.2,"{'CA': 3, 'FC': 24, 'FD': 1, 'FF': 1, 'FS': 8, 'G': 1, 'I': 1, 'PE': 8, 'RB': 19}",mei,PAL,Suspenso,1
219,78850,Reinaldo,20.7,"{'A': 1, 'CA': 4, 'FC': 28, 'FD': 7, 'FF': 18, 'FS': 27, 'FT': 1, 'G': 5, 'PE': 51, 'PP': 1, 'RB': 42, 'SG': 10}",lat,SAO,Provável,0
220,78715,Ramiro,0.0,"{'A': 1, 'CA': 1, 'FC': 20, 'FD': 1, 'FF': 3, 'FS': 10, 'PE': 17, 'RB': 10}",mei,COR,Nulo,0
221,78865,Rodrigo Dourado,0.0,"{'CA': 1, 'FC': 2, 'FS': 1, 'PE': 2, 'RB': 3}",mei,INT,Contundido,0
222,80313,Gilberto ,9.4,"{'A': 2, 'CA': 1, 'FC': 21, 'FD': 5, 'FF': 7, 'FS': 15, 'I': 1, 'PE': 52, 'RB': 21, 'SG': 5}",lat,FLU,Provável,0
223,78851,Richard,0.0,"{'DD': 1, 'FS': 1, 'GS': 1, 'PE': 1}",gol,CEA,Nulo,0
224,78840,Pedro Castro,0.0,"{'FC': 27, 'FD': 7, 'FF': 9, 'FS': 28, 'FT': 1, 'G': 1, 'I': 1, 'PE': 51, 'PP': 1, 'RB': 36}",mei,AVA,Contundido,1
225,80363,Ariel Cabral,0.5,"{'CA': 2, 'FC': 10, 'FD': 1, 'FF': 4, 'FS': 6, 'PE': 19, 'RB': 12}",mei,CRU,Nulo,1
226,80393,Fabinho,-1.7,"{'CA': 5, 'FC': 40, 'FD': 2, 'FF': 2, 'FS': 24, 'FT': 1, 'G': 1, 'I': 2, 'PE': 33, 'RB': 49}",mei,CEA,Provável,0
227,80318,Ezequiel ,0.0,"{'CA': 3, 'FC': 13, 'FS': 2, 'I': 1, 'PE': 8, 'RB': 3, 'SG': 3}",lat,BAH,Nulo,0
228,80394,Matheus Inácio,0.0,{},gol,FOR,Contundido,1
229,80395,Renatinho,0.0,"{'CA': 1, 'FC': 4, 'FD': 4, 'FF': 4, 'FS': 7, 'I': 1, 'PE': 9, 'RB': 2}",mei,GOI,Contundido,1
230,80583,Lucas Lima,0.2,"{'A': 2, 'CA': 2, 'CV': 1, 'FC': 14, 'FD': 2, 'FF': 1, 'FS': 9, 'PE': 12, 'RB': 7}",mei,PAL,Nulo,1
231,79035,Luiz Felipe,0.0,"{'FS': 1, 'PE': 2, 'RB': 2, 'SG': 3}",zag,SAN,Nulo,1
232,78991,Moisés Ribeiro,0.0,{},mei,CHA,Suspenso,0
233,79109,Romero,0.0,{},mei,FOR,Nulo,1
234,79113,Víctor Cuesta,10.7,"{'CA': 6, 'FC': 20, 'FD': 2, 'FF': 1, 'FS': 24, 'PE': 32, 'RB': 58, 'SG': 8}",zag,INT,Suspenso,0
235,78897,Naldo,-0.3,"{'A': 2, 'CA': 4, 'FC': 36, 'FD': 4, 'FF': 7, 'FS': 13, 'I': 2, 'PE': 28, 'RB': 34}",mei,CSA,Provável,1
236,80664,Michel,0.0,"{'CA': 1, 'CV': 1, 'FC': 7, 'FS': 6, 'PE': 10, 'RB': 5, 'SG': 2}",lat,COR,Suspenso,0
237,80337,Arthur Caíke,4.8,"{'A': 1, 'CV': 1, 'FC': 14, 'FD': 6, 'FF': 16, 'FS': 10, 'FT': 1, 'G': 3, 'I': 2, 'PE': 23, 'RB': 6}",ata,BAH,Dúvida,0
238,80853,Pedro Geromel,-0.3,"{'CA': 3, 'FC': 7, 'FD': 1, 'FF': 3, 'FS': 8, 'G': 2, 'PE': 14, 'RB': 30, 'SG': 4}",zag,GRE,Provável,1
239,79336,Romário Rodrigues,0.0,"{'FC': 1, 'FF': 1, 'FS': 4, 'PE': 1}",ata,CEA,Nulo,0
240,80692,Luan,4.2,"{'CA': 1, 'FC': 8, 'FD': 3, 'FF': 2, 'FS': 7, 'PE': 8, 'RB': 16, 'SG': 2}",zag,PAL,Nulo,1
241,79437,Roger Machado ,2.99,{},tec,BAH,Provável,0
242,80944,Marlone,0.0,"{'CA': 1, 'FC': 8, 'FF': 6, 'FS': 9, 'FT': 1, 'G': 1, 'I': 1, 'PE': 17, 'RB': 7}",mei,GOI,Contundido,1
243,79578,Sassá,0.0,"{'CA': 1, 'FC': 13, 'FD': 7, 'FF': 8, 'FS': 15, 'FT': 1, 'G': 2, 'I': 3, 'PE': 6, 'RB': 2}",ata,CRU,Nulo,1
244,81031,Marquinhos Santos,3.52,{},tec,CHA,Provável,0
245,80949,Biro Biro,0.0,{},ata,BOT,Contundido,0
246,81091,Jair,0.0,"{'CA': 2, 'FC': 16, 'FF': 1, 'FS': 14, 'G': 1, 'PE': 13, 'RB': 21}",mei,ATL,Contundido,0
247,84854,Lucas Frigeri,0.0,"{'DD': 6, 'GS': 5, 'PE': 2}",gol,AVA,Nulo,1
248,81150,Mayke,0.0,{'PE': 1},lat,PAL,Nulo,1
249,81241,Oswaldo Henríquez,6.0,"{'CA': 4, 'FC': 10, 'FD': 2, 'FF': 1, 'FS': 4, 'FT': 1, 'PE': 21, 'RB': 16, 'SG': 6}",zag,VAS,Provável,1
250,81677,Carlos Sánchez,0.0,"{'A': 4, 'CA': 3, 'FC': 27, 'FD': 15, 'FF': 13, 'FS': 44, 'FT': 2, 'G': 7, 'I': 4, 'PE': 74, 'PP': 1, 'RB': 26}",mei,SAN,Provável,1
251,84861,Alex Silva,0.0,"{'CA': 1, 'FC': 2, 'FD': 1, 'FF': 1, 'FS': 3, 'PE': 1, 'RB': 1}",lat,AVA,Contundido,1
252,84860,Abner Felipe,0.0,"{'A': 2, 'FC': 6, 'FS': 5, 'PE': 9, 'RB': 5, 'SG': 1}",lat,ATL,Nulo,0
253,81770,Clayton,0.0,"{'CA': 1, 'FC': 7, 'FD': 5, 'FF': 3, 'PE': 5}",ata,VAS,Nulo,1
254,81682,Cazares,-4.1,"{'CA': 1, 'CV': 1, 'FC': 16, 'FD': 18, 'FF': 16, 'FS': 6, 'FT': 1, 'G': 4, 'PE': 66, 'RB': 12}",mei,ATL,Suspenso,0
255,84890,Euller ,0.0,"{'FC': 2, 'FD': 1, 'FF': 5, 'FS': 3, 'FT': 1, 'PE': 6, 'RB': 2}",lat,CSA,Nulo,1
256,81845,Alisson,11.4,"{'A': 5, 'CA': 4, 'FC': 14, 'FD': 8, 'FF': 6, 'FS': 24, 'G': 3, 'PE': 22, 'RB': 15}",mei,GRE,Provável,1
257,81798,Rossi,2.8,"{'A': 1, 'CA': 5, 'FC': 22, 'FD': 10, 'FF': 13, 'FS': 27, 'FT': 1, 'I': 2, 'PE': 46, 'PP': 1, 'RB': 13}",ata,VAS,Provável,1
258,81776,Bruno Nazário,0.0,"{'CA': 1, 'FC': 5, 'FD': 5, 'FF': 3, 'FS': 10, 'FT': 1, 'PE': 11, 'RB': 2}",mei,ATL,Nulo,0
259,81951,Igor Julião,0.0,"{'CA': 1, 'FC': 14, 'FD': 2, 'FF': 1, 'FS': 13, 'PE': 11, 'RB': 14, 'SG': 3}",lat,FLU,Nulo,0
260,85423,Valdívia,0.0,"{'A': 1, 'FC': 10, 'FD': 3, 'FF': 5, 'FS': 10, 'PE': 14, 'RB': 5}",mei,VAS,Nulo,1
261,85425,João Paulo,0.0,{},gol,SAN,Nulo,1
262,85004,Marcos Felipe ,0.0,{},gol,FLU,Nulo,0
263,81905,Henrique Dourado,2.0,"{'FD': 1, 'FF': 1}",ata,PAL,Nulo,1
264,85418,Uilson,0.0,{},gol,ATL,Contundido,0
265,99460,Caio,0.0,"{'DD': 3, 'GS': 4, 'PE': 4, 'SG': 1}",gol,ATL,Nulo,0
266,85300,Berrío ,0.0,"{'A': 2, 'CA': 1, 'CV': 1, 'FC': 15, 'FD': 1, 'FF': 6, 'FS': 4, 'G': 1, 'PE': 16, 'RB': 8}",ata,FLA,Contundido,0
267,91191,Gustavo Blanco,0.0,{},mei,ATL,Contundido,0
268,81881,João Ricardo,7.0,"{'DD': 5, 'GS': 3, 'PE': 1}",gol,CHA,Provável,0
269,99462,Wesley,-0.5,"{'CA': 1, 'FC': 2, 'FF': 1, 'FS': 1, 'PE': 1, 'RB': 1}",mei,AVA,Provável,1
270,82411,Cueva,0.0,"{'CA': 1, 'FC': 4, 'FS': 4, 'PE': 12, 'RB': 5}",mei,SAN,Nulo,1
271,82474,Gegê,0.0,"{'FC': 10, 'FD': 4, 'FF': 5, 'FS': 5, 'FT': 1, 'G': 1, 'PE': 11, 'RB': 11}",mei,AVA,Nulo,1
272,99474,Wenderson,0.0,"{'FS': 4, 'PE': 2, 'RB': 1}",mei,BOT,Nulo,0
273,82455,Zé Rafael,0.4,"{'A': 1, 'CA': 3, 'FC': 27, 'FD': 6, 'FF': 7, 'FS': 30, 'I': 2, 'PE': 16, 'RB': 15}",mei,PAL,Provável,1
274,82634,Matheus Galdezani,0.0,{},mei,INT,Contundido,0
275,82453,Tadeu,11.0,"{'DD': 51, 'DP': 2, 'FS': 6, 'GS': 28, 'PE': 14, 'SG': 9}",gol,GOI,Provável,1
276,84893,Henrique,4.4,"{'CA': 5, 'FC': 16, 'FD': 1, 'FF': 2, 'FS': 20, 'PE': 15, 'RB': 13, 'SG': 4}",lat,VAS,Dúvida,1
277,82628,Tinga,0.0,"{'A': 2, 'FC': 6, 'FF': 4, 'FS': 6, 'G': 1, 'PE': 56, 'RB': 14, 'SG': 3}",lat,FOR,Provável,1
278,99721,Mascarenhas,0.0,"{'CA': 1, 'PE': 1}",lat,FLU,Contundido,0
279,82635,Igor Fernandes,4.4,"{'CA': 3, 'FC': 22, 'FD': 3, 'FF': 5, 'FS': 16, 'I': 3, 'PE': 42, 'RB': 30, 'SG': 7}",lat,AVA,Provável,1
280,99789,Brenner,0.0,"{'FC': 2, 'FD': 2, 'FF': 4, 'FS': 4, 'FT': 1, 'PE': 6, 'RB': 4}",ata,FLU,Nulo,0
281,82613,Alan Costa,0.0,"{'CA': 3, 'FC': 14, 'FD': 1, 'FF': 4, 'FS': 3, 'I': 1, 'PE': 21, 'RB': 14, 'SG': 5}",zag,CSA,Nulo,1
282,99550,Fernando,0.1,"{'A': 1, 'CA': 5, 'FC': 29, 'FD': 2, 'FF': 1, 'FS': 11, 'FT': 1, 'PE': 32, 'RB': 20, 'SG': 6}",lat,BOT,Dúvida,0
283,99661,Igor Cássio,0.7,"{'CA': 1, 'FC': 2, 'PE': 1, 'RB': 2}",ata,BOT,Nulo,0
284,82639,Marcelo Hermes,7.0,"{'A': 1, 'CA': 3, 'FC': 9, 'FD': 1, 'FF': 3, 'FS': 8, 'PE': 17, 'RB': 11, 'SG': 3}",lat,GOI,Nulo,1
